,request_index,height,width,depth,fetched_item,time_to_fulfillment,elevator_idle_time,shuttle_idle_time,cumulative_height,total_cumulative_height,cumulative_depth,total_cumulative_depth,cumulative_time_to_fulfillment,total_cumulative_time_to_fulfillment,cumulative_elevator_idle_time,total_cumulative_elevator_idle_time,cumulative_shuttle_idle_time,total_cumulative_shuttle_idle_time
386,9,2,0,2,133.0,16.0,0.0,10.0,27,655,117,1921,324.0,5738.0,0.0,22.0,154.0,16372.0
387,9,0,0,11,111.0,8.0,0.0,14.0,27,655,128,1932,332.0,5746.0,0.0,22.0,168.0,16386.0
388,9,3,0,10,127.0,20.0,0.0,282.0,30,658,138,1942,352.0,5766.0,0.0,22.0,450.0,16668.0
389,9,1,1,7,130.0,12.0,0.0,18.0,31,659,145,1949,364.0,5778.0,0.0,22.0,468.0,16686.0
390,9,2,1,9,122.0,16.0,0.0,10.0,33,661,154,1958,380.0,5794.0,0.0,22.0,478.0,16696.0
391,9,3,0,7,105.0,20.0,0.0,10.0,36,664,161,1965,400.0,5814.0,0.0,22.0,488.0,16706.0
392,9,4,1,12,121.0,24.0,0.0,355.0,40,668,173,1977,424.0,5838.0,0.0,22.0,843.0,17061.0
393,9,3,1,7,113.0,20.0,0.0,6.0,43,671,180,1984,444.0,5858.0,0.0,22.0,849.0,17067.0
394,9,4,1,0,126.0,24.0,0.0,34.0,47,675,180,1984,468.0,5882.0,0.0,22.0,883.0,17101.0
395,9,5,0,13,132.0,28.0,0.0,421.0,52,680,193,1997,496.0,5910.0,0.0,22.0,1304.0,17522.0
396,9,4,0,10,122.0,24.0,0.0,2.0,56,684,203,2007,520.0,5934.0,0.0,22.0,1306.0,17524.0
397,9,5,0,4,126.0,28.0,0.0,26.0,61,689,207,2011,548.0,5962.0,0.0,22.0,1332.0,17550.0
398,9,4,1,10,122.0,24.0,0.0,2.0,65,693,217,2021,572.0,5986.0,0.0,22.0,1334.0,17552.0
399,9,7,1,14,108.0,36.0,0.0,525.0,72,700,231,2035,608.0,6022.0,0.0,22.0,1859.0,18077.0
